Wall time,Step,Value
1769018510.2234643,10967,14434.2236328125
1769018517.3798773,10973,14110.373046875
1769018519.8282294,10975,14597.00390625
1769018587.0439174,11015,11858.537109375
1769018594.4252052,11021,15403.2578125
1769018610.6203337,11034,14500.373046875
1769018616.571178,11039,15491.3466796875
1769018711.2562103,11103,15555.447265625
1769018734.0049675,11122,14008.3251953125
1769018745.2064621,11131,14749.4609375
1769018800.031719,11176,16243.6083984375
1769018827.9890163,11199,14754.107421875
1769018849.1150417,11201,13279.736328125
1769018850.408207,11202,14259.3681640625
1769018921.6357062,11261,14977.1494140625
1769018935.865935,11273,14350.3623046875
1769019153.5755243,11420,14120.6337890625
1769019218.0273244,11473,14258.91015625
1769019242.8878071,11493,13423.4287109375
1769019299.813793,11524,15332.9306640625
1769019310.685166,11533,14041.669921875
1769019331.4840918,11550,11953.328125
1769019341.2007053,11558,14693.67578125
1769019352.305411,11567,15210.712890625
1769019390.9960907,11598,15356.1298828125
1769019456.8364668,11637,15592.4677734375
1769019471.522006,11649,16199.9287109375
1769019499.5906906,11672,14046.009765625
1769019516.8007994,11686,15246.05078125
1769019519.2177022,11688,14208.9833984375
1769019625.8436737,11760,12505.791015625
1769019784.1274388,11874,14605.1630859375
1769019893.9715428,11949,12515.072265625
1769019919.4409313,11970,14420.58203125
1769019925.5462556,11975,15848.05078125
1769019942.9082766,11989,11775.90234375
1769019980.7183104,12004,12070.8876953125
1769019989.2150338,12011,13995.7998046875
1769020012.3366113,12030,12136.583984375
1769020027.1149848,12042,14154.1982421875
1769020164.7774453,12139,13948.337890625
1769020196.5909462,12165,13455.3056640625
1769020201.6825848,12169,10878.4248046875
1769020221.6159968,12185,15171.08203125
1769020291.101425,12227,15190.4970703125
1769020368.4240713,12291,12667.8583984375
1769020372.1598659,12294,14488.560546875
1769020407.625343,12310,15068.7529296875
1769020512.1224174,12397,15735.6689453125
1769020539.6502266,12406,13513.3173828125
1769020577.841722,12437,13943.447265625
1769020605.1685696,12459,15648.720703125
1769020739.0338335,12554,15404.412109375
1769020845.547853,12626,15733.8046875
1769020901.6246967,12672,14987.720703125
1769020954.475488,12700,15404.3564453125
1769021027.4663332,12759,14604.298828125
1769021047.3031552,12775,14372.9990234375
1769021102.8029768,12806,13727.28515625
1769021138.7719219,12835,11225.001953125
1769021176.0322118,12865,15570.1083984375
1769021192.183407,12878,14251.7939453125
1769021214.8695717,12897,14908.28125
1769021286.4733615,12940,14174.4150390625
1769021311.2010229,12960,13429.38671875
1769021401.2502575,13018,14203.4853515625
1769021422.5434506,13035,13417.2919921875
1769021455.7021222,13062,13120.5517578125
1769021481.3425472,13083,15420.95703125
1769021496.603473,13095,14655.2236328125
1769021533.3820777,13110,15623.2412109375
1769021538.241635,13114,15725.9990234375
1769021558.9360635,13131,14887.408203125
1769021603.8702886,13167,14448.935546875
1769021671.625269,13207,15246.1826171875
1769021672.9291337,13208,14458.9716796875
1769021712.6398427,13240,14792.775390625
1769021822.1267827,13314,14975.6201171875
1769021866.6475248,13350,13643.8203125
1769021949.953243,13403,14755.0009765625
1769021954.804686,13407,12759.9541015625
1769021980.0525458,13427,15171.2626953125
1769022040.3616798,13476,13953.962890625
1769022094.5245767,13505,16377.9560546875
1769022146.0265515,13547,14863.3837890625
1769022208.481921,13598,14696.3291015625
1769022246.0218868,13613,14299.919921875
1769022255.8440583,13621,13864.6435546875
1769022263.2523134,13627,15834.244140625
1769022328.750969,13680,14739.3076171875
1769022332.3999014,13683,15653.6513671875
1769022401.09659,13723,14696.453125
1769022431.132569,13748,14565.7275390625
1769022467.0353022,13777,15600.775390625
1769022528.1814387,13811,15903.53125
1769022570.3248458,13846,15857.4423828125
1769022599.1154187,13869,16207.8916015625
1769022618.8205512,13885,13642.37109375
1769022702.4381335,13938,15364.2939453125
1769022726.7420309,13958,13679.716796875
1769022730.3058977,13961,14321.517578125
1769022742.2273042,13971,15666.86328125
1769022749.5414817,13977,14464.4541015625
1769022776.9512558,13999,15527.9609375
1769022897.2470071,14081,16402.234375
1769023112.059041,14222,14656.568359375
1769023195.002084,14288,15006.3896484375
1769023196.1689746,14289,14585.921875
1769023203.9359293,14295,14844.5078125
1769023233.363342,14304,15026.611328125
1769023254.0196178,14321,13130.017578125
1769023269.2291188,14333,15222.2353515625
1769023276.7871132,14339,13952.130859375
1769023351.101294,14398,14484.2294921875
1769023430.6525085,14448,15440.8115234375
1769023488.8345554,14495,14840.5263671875
1769023550.7958417,14531,15736.12109375
1769023579.7180417,14555,14527.3486328125
1769023583.2965486,14558,12977.166015625
1769023689.7308483,14633,15136.3359375
1769023696.52132,14639,12949.1982421875
1769023730.094631,14669,14472.8798828125
1769023740.2475765,14678,14833.6005859375
1769023744.6767492,14682,15082.724609375
1769023751.5089254,14688,15257.4833984375
1769023834.2855353,14747,12208.568359375
1769023871.6375906,14780,13912.1142578125
1769023872.8340209,14781,15296.3232421875
1769023881.5556831,14789,13588.0458984375
1769023885.8630202,14793,13962.275390625
1769023922.115615,14810,14703.9189453125
1769023994.2371147,14874,14895.845703125
1769024013.9800105,14893,14513.564453125
1769024068.2599661,14926,14930.1552734375
1769024069.4249878,14927,15022.4306640625
1769024095.9835799,14951,16603.287109375
1769024196.2498772,15028,14719.21484375
1769024264.6782038,15091,14941.294921875
1769024322.933175,15133,16319.572265625
1769024326.949147,15137,15821.337890625
1769024372.039177,15181,14657.2548828125
1769024407.3467128,15200,14688.1845703125
1769024474.893738,15267,15406.3505859375
1769024549.0448155,15325,15147.708984375
1769024566.3578594,15342,15229.8330078125
1769024572.4586852,15348,15612.92578125
1769024672.1331549,15429,14942.04296875
1769024704.9705718,15457,15937.9267578125
1769024725.356837,15474,16482.712890625
1769024727.481277,15476,13410.8544921875
1769024775.199393,15508,15110.6298828125
1769024805.8550308,15539,15434.3857421875
1769024865.0775151,15598,16174.5419921875
1769025038.3740754,15741,14450.3935546875
1769025062.5398035,15765,14436.84375
1769025071.6188247,15774,16742.20703125
1769025077.7946923,15780,15220.6875
1769025140.3238728,15826,13422.615234375
1769025143.347766,15829,14733.1455078125
1769025162.8191,15848,15252.041015625
1769025182.0317025,15867,14710.419921875
1769025310.6408124,15980,13899.0712890625
1769025324.7910204,15994,14574.9697265625
1769025403.9873285,16057,13077.9736328125
1769025443.6865537,16096,16281.3896484375
1769025480.8087733,16117,14588.251953125
1769025540.254764,16176,12838.9716796875
1769025553.3494198,16189,14650.0390625
1769025563.4464,16199,15399.73046875
1769025582.899458,16203,14818.2060546875
1769025630.1712847,16250,15462.9775390625
1769025718.7160313,16322,15825.8779296875
1769025740.9426665,16344,15697.58203125
1769025758.239932,16361,16490.212890625
1769025819.9135025,16407,15522.181640625
1769025854.339859,16441,15289.650390625
1769025935.749989,16506,14929.955078125
1769025990.7795894,16560,15918.6875
1769026016.877812,16586,16062.95703125
1769026021.9483275,16591,15485.1435546875
1769026109.4350195,16662,16150.998046875
1769026113.4633996,16666,15251.388671875
1769026146.0203323,16698,15630.3095703125
1769026210.9596648,16747,15318.1298828125
1769026288.548952,16809,13863.333984375
1769026289.544334,16810,14998.3798828125
1769026314.8331916,16835,15477.9736328125
1769026323.8769019,16844,16371.443359375
1769026337.8857768,16858,15149.1416015625
1769026395.7345686,16900,14485.5693359375
1769026420.8501287,16925,13899.4912109375
1769026577.7617717,17067,15447.7626953125
1769026608.602024,17098,14803.7119140625
1769026657.493258,17132,15085.974609375
1769026680.4720643,17155,15730.1328125
1769026718.3764682,17193,16614.615234375
1769026743.8155563,17203,14264.0361328125
1769026780.237973,17240,14894.7744140625
1769026788.2261446,17248,17120.689453125
1769026802.1398692,17262,15691.2119140625
1769026813.0759804,17273,16887.912109375
1769026830.9952302,17291,15153.4853515625
1769026832.9961224,17293,16304.4658203125
1769026870.9623945,17316,15224.5078125
1769026871.9480572,17317,14487.4482421875
1769026872.9489198,17318,15602.673828125
1769026875.8514762,17321,15465.7822265625
1769026894.8430352,17340,15980.4765625
1769026930.3378634,17375,16774.728515625
1769026947.5892284,17392,13748.107421875
1769026977.5445683,17406,13669.529296875
1769026999.004058,17427,15163.189453125
1769027017.2873101,17445,13345.892578125
1769027027.469293,17455,15490.16015625
1769027092.4891098,17504,16002.248046875
1769027132.881174,17544,15555.296875
1769027146.8357232,17558,15187.8974609375
1769027152.741678,17564,16138.330078125
1769027166.712937,17578,15163.4833984375
1769027175.924223,17587,15345.197265625
1769027182.9640222,17594,16064.51953125
1769027184.0268726,17595,16599.84375
1769027188.1158853,17599,15765.302734375
1769027229.05611,17624,15683.1220703125
1769027239.0968294,17634,15333.2705078125
1769027259.2472498,17654,16189.0693359375
1769027273.6822104,17668,15664.626953125
1769027325.9736166,17704,15396.3984375
1769027345.525376,17723,14533.439453125
1769027395.5812824,17772,14852.35546875
1769027396.6100216,17773,14557.4833984375
1769027444.4714885,17805,15254.9091796875
1769027482.613509,17843,15345.447265625
1769027610.8824186,17954,16200.4951171875
1769027620.0922654,17963,16038.4091796875
