Wall time,Step,Value
1769071324.207006,26052,12.0
1769071325.6591923,26053,36.0
1769071347.0513804,26067,63.0
1769071528.264276,26177,48.0
1769071548.1155145,26190,13.0
1769071584.905455,26201,55.0
1769071706.4056342,26277,35.0
1769071727.8264914,26291,31.0
1769071761.0980926,26301,14.0
1769071769.8865452,26307,9.0
1769071849.174058,26368,52.0
1769071927.7162676,26410,12.0
1769072176.8653796,26568,110.0
1769072250.8947797,26606,4.0
1769072318.208942,26652,16.0
1769072321.0785797,26654,104.0
1769072380.027019,26694,112.0
1769072381.4965107,26695,30.0
1769072382.9754617,26696,20.0
1769072424.5431814,26712,8.0
1769072443.761958,26725,130.0
1769072446.6775055,26727,106.0
1769072611.01284,26826,47.0
1769072850.995439,26965,34.0
1769072869.3515036,26976,108.0
1769072994.4480004,27040,51.0
1769073004.4727108,27046,26.0
1769073014.6464837,27052,4.0
1769073021.133983,27056,18.0
1769073022.688911,27057,44.0
1769073165.405045,27132,103.0
1769073231.7145238,27172,8.0
1769073341.148707,27227,18.0
1769073543.1386209,27336,82.0
1769073561.3566794,27347,78.0
1769073574.525451,27355,42.0
1769073674.4380329,27403,154.0
1769073713.623135,27427,48.0
1769073774.336947,27467,24.0
1769073779.3242943,27470,88.0
1769073848.704273,27501,54.0
1769073865.7489908,27511,46.0
1769073877.8075979,27518,70.0
1769073901.8768137,27532,54.0
1769073909.0578287,27536,22.0
1769074004.543361,27593,128.0
1769074059.8464787,27613,33.0
1769074064.9039068,27616,28.0
1769074100.3040414,27637,50.0
1769074259.5833654,27723,54.0
1769074435.1473868,27814,52.0
1769074438.4046142,27816,46.0
1769074492.374752,27848,8.0
1769074524.6876915,27866,45.0
1769074564.0489485,27889,46.0
1769074808.020164,28003,23.0
1769075076.156926,28149,14.0
1769075116.2480924,28175,6.0
1769075129.8517618,28183,10.0
1769075208.8685951,28219,12.0
1769075301.9878933,28274,29.0
1769075427.4124408,28336,48.0
1769075450.1313982,28349,18.0
1769075629.3443305,28441,267.0
1769075680.606642,28470,89.0
1769075769.4496496,28509,40.0
1769075884.0879104,28574,55.0
1769076297.0662534,28789,26.0
1769076445.1008866,28868,36.0
1769076489.419925,28894,46.0
1769076546.5565534,28916,21.0
1769076579.7666605,28935,46.0
1769076613.823418,28955,16.0
1769076622.1633081,28960,4.0
1769076650.6527116,28976,130.0
1769076672.0008714,28988,33.0
1769076718.54464,29004,14.0
1769076765.637262,29031,14.0
1769076886.2862628,29099,56.0
1769076966.17515,29133,38.0
1769076992.8603253,29148,26.0
1769077012.257324,29159,20.0
1769077015.862421,29161,44.0
1769077030.1570308,29169,89.0
1769077039.9787135,29174,72.0
1769077117.463083,29207,22.0
1769077215.777677,29264,22.0
1769077362.2430005,29336,26.0
1769077420.1622956,29369,38.0
1769077432.4642658,29376,36.0
1769077448.4347448,29385,37.0
1769077554.8824153,29435,30.0
1769077560.2022955,29438,10.0
1769077598.8857527,29459,106.0
1769077619.8511138,29471,18.0
1769077652.8248446,29490,18.0
1769077704.5292966,29509,44.0
1769077949.8578084,29645,24.0
1769078111.0609121,29726,26.0
1769078113.5716984,29727,12.0
1769078120.7534149,29731,16.0
1769078173.280302,29761,24.0
1769078197.3572772,29775,4.0
1769078205.7743883,29780,4.0
1769078228.1636395,29793,26.0
1769078305.538511,29826,6.0
1769078431.6626182,29898,24.0
1769078460.0509715,29903,50.0
1769078505.8408458,29929,10.0
1769078514.6006074,29934,22.0
1769078585.7543328,29975,22.0
1769078611.76384,29990,6.0
1769078650.6040509,30001,72.0
